id_new;IdCase;msgFlow;concept:name;msgInstanceId;msgType;org:group;time:timestamp;eventType
3131;case_181;Ticket;Ticket Received;Ticket_304;receive;Customer;2021-06-16 12:10:26.330000+02:00;notification
3131;case_181;Confirmation;Booking Confirmed;Confirmation_303;receive;Customer;2021-06-16 12:10:27.933000+02:00;notification
3232;case_184;Offer;Check Travel Offer;Offer_305;receive;Customer;2021-06-16 12:10:42.727000+02:00;
3232;case_184;Offer;Check Travel Offer;Offer_305;receive;Customer;2021-06-16 12:11:00.416000+02:00;
3232;case_184;Travel;Book Travel;Travel_306;send;Customer;2021-06-16 12:11:06.068000+02:00;
3232;case_184;Travel;Book Received;Travel_306;send;Customer;2021-06-16 12:11:06.068000+02:00;
3232;case_184;Payment;Pay Travel;Payment_307;send;Customer;2021-06-16 12:11:10.637000+02:00;
3232;case_184;Payment;Payment Received;Payment_307;send;Customer;2021-06-16 12:11:10.637000+02:00;
3232;case_184;Ticket;Ticket Received;Ticket_309;receive;Customer;2021-06-16 12:11:36.172000+02:00;notification
3232;case_184;Confirmation;Booking Confirmed;Confirmation_308;receive;Customer;2021-06-16 12:11:43.692000+02:00;notification
3333;case_187;Offer;Check Travel Offer;Offer_310;receive;Customer;2021-06-16 12:11:49.363000+02:00;
3333;case_187;Travel;Book Travel;Travel_311;send;Customer;2021-06-16 12:11:54.736000+02:00;
3333;case_187;Travel;Book Received;Travel_311;send;Customer;2021-06-16 12:11:54.736000+02:00;
3333;case_187;Payment;Pay Travel;Payment_312;send;Customer;2021-06-16 12:12:07.347000+02:00;
3333;case_187;Payment;Payment Received;Payment_312;send;Customer;2021-06-16 12:12:07.347000+02:00;
3333;case_187;Ticket;Ticket Received;Ticket_314;receive;Customer;2021-06-16 12:12:34.866000+02:00;notification
3333;case_187;Confirmation;Booking Confirmed;Confirmation_313;receive;Customer;2021-06-16 12:12:40.516000+02:00;notification
3434;case_19;Offer;Check Travel Offer;Offer_30;receive;Customer;2021-06-16 11:03:30.781000+02:00;
3434;case_19;Offer;Check Travel Offer;Offer_30;receive;Customer;2021-06-16 11:03:35.486000+02:00;
3434;case_19;Travel;Book Travel;Travel_31;send;Customer;2021-06-16 11:03:47.076000+02:00;
3434;case_19;Travel;Book Received;Travel_31;send;Customer;2021-06-16 11:03:47.076000+02:00;
3434;case_19;Payment;Pay Travel;Payment_32;send;Customer;2021-06-16 11:04:06.728000+02:00;
3434;case_19;Payment;Payment Received;Payment_32;send;Customer;2021-06-16 11:04:06.728000+02:00;
3434;case_19;Ticket;Ticket Received;Ticket_34;receive;Customer;2021-06-16 11:04:31.156000+02:00;notification
3434;case_19;Confirmation;Booking Confirmed;Confirmation_33;receive;Customer;2021-06-16 11:04:38.642000+02:00;notification
3535;case_190;Offer;Check Travel Offer;Offer_315;receive;Customer;2021-06-16 12:12:46.947000+02:00;
3535;case_190;Offer;Check Travel Offer;Offer_315;receive;Customer;2021-06-16 12:12:53.989000+02:00;
3535;case_190;Travel;Book Travel;Travel_316;send;Customer;2021-06-16 12:12:55.776000+02:00;
3535;case_190;Travel;Book Received;Travel_316;send;Customer;2021-06-16 12:12:55.776000+02:00;
3535;case_190;Payment;Pay Travel;Payment_317;send;Customer;2021-06-16 12:13:15.470000+02:00;
3535;case_190;Payment;Payment Received;Payment_317;send;Customer;2021-06-16 12:13:15.470000+02:00;
3535;case_190;Ticket;Ticket Received;Ticket_319;receive;Customer;2021-06-16 12:13:53.501000+02:00;notification
3535;case_190;Confirmation;Booking Confirmed;Confirmation_318;receive;Customer;2021-06-16 12:13:57.669000+02:00;notification
3636;case_193;Offer;Check Travel Offer;Offer_320;receive;Customer;2021-06-16 12:14:06.675000+02:00;
3636;case_193;Offer;Check Travel Offer;Offer_320;receive;Customer;2021-06-16 12:14:16.395000+02:00;
3636;case_193;Offer;Check Travel Offer;Offer_320;receive;Customer;2021-06-16 12:14:21.381000+02:00;
3636;case_193;Offer;Check Travel Offer;Offer_320;receive;Customer;2021-06-16 12:14:28.521000+02:00;
3636;case_193;Travel;Book Travel;Travel_321;send;Customer;2021-06-16 12:14:33.438000+02:00;
3636;case_193;Travel;Book Received;Travel_321;send;Customer;2021-06-16 12:14:33.438000+02:00;
3636;case_193;Payment;Pay Travel;Payment_322;send;Customer;2021-06-16 12:14:53.721000+02:00;
3636;case_193;Payment;Payment Received;Payment_322;send;Customer;2021-06-16 12:14:53.721000+02:00;
3636;case_193;Ticket;Ticket Received;Ticket_324;receive;Customer;2021-06-16 12:15:27.925000+02:00;notification
3636;case_193;Confirmation;Booking Confirmed;Confirmation_323;receive;Customer;2021-06-16 12:15:29.914000+02:00;notification
3737;case_196;Offer;Check Travel Offer;Offer_325;receive;Customer;2021-06-16 12:15:45.998000+02:00;
3737;case_196;Travel;Book Travel;Travel_326;send;Customer;2021-06-16 12:15:55.427000+02:00;
3737;case_196;Travel;Book Received;Travel_326;send;Customer;2021-06-16 12:15:55.427000+02:00;
3737;case_196;Payment;Pay Travel;Payment_327;send;Customer;2021-06-16 12:16:01.833000+02:00;
3737;case_196;Payment;Payment Received;Payment_327;send;Customer;2021-06-16 12:16:01.833000+02:00;
3737;case_196;Ticket;Ticket Received;Ticket_329;receive;Customer;2021-06-16 12:16:26.810000+02:00;notification
3737;case_196;Confirmation;Booking Confirmed;Confirmation_328;receive;Customer;2021-06-16 12:16:47.913000+02:00;notification
3838;case_199;Offer;Check Travel Offer;Offer_330;receive;Customer;2021-06-16 12:16:56.463000+02:00;
3838;case_199;Offer;Check Travel Offer;Offer_330;receive;Customer;2021-06-16 12:17:07.370000+02:00;
3838;case_199;Travel;Book Travel;Travel_331;send;Customer;2021-06-16 12:17:18.917000+02:00;
3838;case_199;Travel;Book Received;Travel_331;send;Customer;2021-06-16 12:17:18.917000+02:00;
3838;case_199;Payment;Pay Travel;Payment_332;send;Customer;2021-06-16 12:17:45.073000+02:00;
3838;case_199;Payment;Payment Received;Payment_332;send;Customer;2021-06-16 12:17:45.073000+02:00;
3838;case_199;Ticket;Ticket Received;Ticket_334;receive;Customer;2021-06-16 12:18:16.728000+02:00;notification
3838;case_199;Confirmation;Booking Confirmed;Confirmation_333;receive;Customer;2021-06-16 12:18:23.431000+02:00;notification
3939;case_202;Offer;Check Travel Offer;Offer_335;receive;Customer;2021-06-16 12:18:31.202000+02:00;
3939;case_202;Offer;Check Travel Offer;Offer_335;receive;Customer;2021-06-16 12:18:35.649000+02:00;
3939;case_202;Travel;Book Travel;Travel_336;send;Customer;2021-06-16 12:18:38.254000+02:00;
3939;case_202;Travel;Book Received;Travel_336;send;Customer;2021-06-16 12:18:38.254000+02:00;
3939;case_202;Payment;Pay Travel;Payment_337;send;Customer;2021-06-16 12:18:55.320000+02:00;
3939;case_202;Payment;Payment Received;Payment_337;send;Customer;2021-06-16 12:18:55.320000+02:00;
3939;case_202;Ticket;Ticket Received;Ticket_339;receive;Customer;2021-06-16 12:19:48.114000+02:00;notification
3939;case_202;Confirmation;Booking Confirmed;Confirmation_338;receive;Customer;2021-06-16 12:19:49.801000+02:00;notification
4040;case_205;Offer;Check Travel Offer;Offer_340;receive;Customer;2021-06-16 12:19:54.081000+02:00;
4040;case_205;Travel;Book Travel;Travel_341;send;Customer;2021-06-16 12:19:54.523000+02:00;
4040;case_205;Travel;Book Received;Travel_341;send;Customer;2021-06-16 12:19:54.523000+02:00;
4040;case_205;Payment;Pay Travel;Payment_342;send;Customer;2021-06-16 12:19:54.598000+02:00;
4040;case_205;Payment;Payment Received;Payment_342;send;Customer;2021-06-16 12:19:54.598000+02:00;
4040;case_205;Ticket;Ticket Received;Ticket_344;receive;Customer;2021-06-16 12:20:16.574000+02:00;notification
4040;case_205;Confirmation;Booking Confirmed;Confirmation_343;receive;Customer;2021-06-16 12:20:22.870000+02:00;notification
4141;case_208;Offer;Check Travel Offer;Offer_345;receive;Customer;2021-06-16 12:20:48.107000+02:00;
4141;case_208;Offer;Check Travel Offer;Offer_345;receive;Customer;2021-06-16 12:20:56.901000+02:00;
4141;case_208;Travel;Book Travel;Travel_346;send;Customer;2021-06-16 12:20:57.779000+02:00;
4141;case_208;Travel;Book Received;Travel_346;send;Customer;2021-06-16 12:20:57.779000+02:00;
4141;case_208;Payment;Pay Travel;Payment_347;send;Customer;2021-06-16 12:21:04.320000+02:00;
4141;case_208;Payment;Payment Received;Payment_347;send;Customer;2021-06-16 12:21:04.320000+02:00;
4141;case_208;Ticket;Ticket Received;Ticket_349;receive;Customer;2021-06-16 12:21:29.261000+02:00;notification
4141;case_208;Confirmation;Booking Confirmed;Confirmation_348;receive;Customer;2021-06-16 12:21:37.172000+02:00;notification
4242;case_211;Offer;Check Travel Offer;Offer_350;receive;Customer;2021-06-16 12:21:47.873000+02:00;
4242;case_211;Travel;Book Travel;Travel_351;send;Customer;2021-06-16 12:21:50.293000+02:00;
4242;case_211;Travel;Book Received;Travel_351;send;Customer;2021-06-16 12:21:50.293000+02:00;
4242;case_211;Payment;Pay Travel;Payment_352;send;Customer;2021-06-16 12:22:12.040000+02:00;
4242;case_211;Payment;Payment Received;Payment_352;send;Customer;2021-06-16 12:22:12.040000+02:00;
4242;case_211;Ticket;Ticket Received;Ticket_354;receive;Customer;2021-06-16 12:22:37.408000+02:00;notification
4242;case_211;Confirmation;Booking Confirmed;Confirmation_353;receive;Customer;2021-06-16 12:22:40.635000+02:00;notification
4343;case_214;Offer;Check Travel Offer;Offer_355;receive;Customer;2021-06-16 12:23:00.419000+02:00;
4343;case_214;Travel;Book Travel;Travel_356;send;Customer;2021-06-16 12:23:09.186000+02:00;
4343;case_214;Travel;Book Received;Travel_356;send;Customer;2021-06-16 12:23:09.186000+02:00;
4343;case_214;Payment;Pay Travel;Payment_357;send;Customer;2021-06-16 12:23:28.182000+02:00;
4343;case_214;Payment;Payment Received;Payment_357;send;Customer;2021-06-16 12:23:28.182000+02:00;
4343;case_214;Ticket;Ticket Received;Ticket_359;receive;Customer;2021-06-16 12:24:01.450000+02:00;notification
4343;case_214;Confirmation;Booking Confirmed;Confirmation_358;receive;Customer;2021-06-16 12:24:04.057000+02:00;notification
4444;case_217;Offer;Check Travel Offer;Offer_360;receive;Customer;2021-06-16 12:24:14.248000+02:00;
4444;case_217;Offer;Check Travel Offer;Offer_360;receive;Customer;2021-06-16 12:24:18.838000+02:00;
4444;case_217;Travel;Book Travel;Travel_361;send;Customer;2021-06-16 12:24:27.306000+02:00;
4444;case_217;Travel;Book Received;Travel_361;send;Customer;2021-06-16 12:24:27.306000+02:00;
4444;case_217;Payment;Pay Travel;Payment_362;send;Customer;2021-06-16 12:24:34.643000+02:00;
4444;case_217;Payment;Payment Received;Payment_362;send;Customer;2021-06-16 12:24:34.643000+02:00;
4444;case_217;Ticket;Ticket Received;Ticket_364;receive;Customer;2021-06-16 12:25:08.976000+02:00;notification
4444;case_217;Confirmation;Booking Confirmed;Confirmation_363;receive;Customer;2021-06-16 12:25:13.148000+02:00;notification
4545;case_22;Offer;Check Travel Offer;Offer_35;receive;Customer;2021-06-16 11:04:43.535000+02:00;
4545;case_22;Offer;Check Travel Offer;Offer_35;receive;Customer;2021-06-16 11:04:48.317000+02:00;
4545;case_22;Offer;Check Travel Offer;Offer_35;receive;Customer;2021-06-16 11:04:54.540000+02:00;
4545;case_22;Travel;Book Travel;Travel_36;send;Customer;2021-06-16 11:05:03.509000+02:00;
4545;case_22;Travel;Book Received;Travel_36;send;Customer;2021-06-16 11:05:03.509000+02:00;
4545;case_22;Payment;Pay Travel;Payment_37;send;Customer;2021-06-16 11:05:15.515000+02:00;
4545;case_22;Payment;Payment Received;Payment_37;send;Customer;2021-06-16 11:05:15.515000+02:00;
4545;case_22;Ticket;Ticket Received;Ticket_39;receive;Customer;2021-06-16 11:05:24.636000+02:00;notification
4545;case_22;Confirmation;Booking Confirmed;Confirmation_38;receive;Customer;2021-06-16 11:05:25.880000+02:00;notification
4646;case_220;Offer;Check Travel Offer;Offer_365;receive;Customer;2021-06-16 12:25:28.774000+02:00;
4646;case_220;Travel;Book Travel;Travel_366;send;Customer;2021-06-16 12:25:40.335000+02:00;
4646;case_220;Travel;Book Received;Travel_366;send;Customer;2021-06-16 12:25:40.335000+02:00;
4646;case_220;Payment;Pay Travel;Payment_367;send;Customer;2021-06-16 12:25:48.879000+02:00;
4646;case_220;Payment;Payment Received;Payment_367;send;Customer;2021-06-16 12:25:48.879000+02:00;
4646;case_220;Ticket;Ticket Received;Ticket_369;receive;Customer;2021-06-16 12:26:23.534000+02:00;notification
4646;case_220;Confirmation;Booking Confirmed;Confirmation_368;receive;Customer;2021-06-16 12:26:25.902000+02:00;notification
4747;case_223;Offer;Check Travel Offer;Offer_370;receive;Customer;2021-06-16 12:26:32.565000+02:00;
4747;case_223;Travel;Book Travel;Travel_371;send;Customer;2021-06-16 12:26:35.609000+02:00;
4747;case_223;Travel;Book Received;Travel_371;send;Customer;2021-06-16 12:26:35.609000+02:00;
4747;case_223;Payment;Pay Travel;Payment_372;send;Customer;2021-06-16 12:26:37.217000+02:00;
4747;case_223;Payment;Payment Received;Payment_372;send;Customer;2021-06-16 12:26:37.217000+02:00;
4747;case_223;Ticket;Ticket Received;Ticket_374;receive;Customer;2021-06-16 12:26:57.877000+02:00;notification
4747;case_223;Confirmation;Booking Confirmed;Confirmation_373;receive;Customer;2021-06-16 12:27:05.538000+02:00;notification
4848;case_226;Offer;Check Travel Offer;Offer_375;receive;Customer;2021-06-16 12:27:14.744000+02:00;
4848;case_226;Travel;Book Travel;Travel_376;send;Customer;2021-06-16 12:27:18.856000+02:00;
4848;case_226;Travel;Book Received;Travel_376;send;Customer;2021-06-16 12:27:18.856000+02:00;
4848;case_226;Payment;Pay Travel;Payment_377;send;Customer;2021-06-16 12:27:36.763000+02:00;
4848;case_226;Payment;Payment Received;Payment_377;send;Customer;2021-06-16 12:27:36.763000+02:00;
4848;case_226;Ticket;Ticket Received;Ticket_379;receive;Customer;2021-06-16 12:28:16.761000+02:00;notification
4848;case_226;Confirmation;Booking Confirmed;Confirmation_378;receive;Customer;2021-06-16 12:28:20.155000+02:00;notification
4949;case_229;Offer;Check Travel Offer;Offer_380;receive;Customer;2021-06-16 12:28:27.130000+02:00;
4949;case_229;Travel;Book Travel;Travel_381;send;Customer;2021-06-16 12:28:34.247000+02:00;
4949;case_229;Travel;Book Received;Travel_381;send;Customer;2021-06-16 12:28:34.247000+02:00;
4949;case_229;Payment;Pay Travel;Payment_382;send;Customer;2021-06-16 12:28:45.583000+02:00;
4949;case_229;Payment;Payment Received;Payment_382;send;Customer;2021-06-16 12:28:45.583000+02:00;
4949;case_229;Ticket;Ticket Received;Ticket_384;receive;Customer;2021-06-16 12:29:17.909000+02:00;notification
4949;case_229;Confirmation;Booking Confirmed;Confirmation_383;receive;Customer;2021-06-16 12:29:22.850000+02:00;notification
5050;case_232;Offer;Check Travel Offer;Offer_385;receive;Customer;2021-06-16 12:29:28.393000+02:00;
5050;case_232;Offer;Check Travel Offer;Offer_385;receive;Customer;2021-06-16 12:29:31.898000+02:00;
5050;case_232;Offer;Check Travel Offer;Offer_385;receive;Customer;2021-06-16 12:29:45.461000+02:00;
5050;case_232;Offer;Check Travel Offer;Offer_385;receive;Customer;2021-06-16 12:29:49.172000+02:00;
5050;case_232;Offer;Check Travel Offer;Offer_385;receive;Customer;2021-06-16 12:30:16.037000+02:00;
5050;case_232;Travel;Book Travel;Travel_386;send;Customer;2021-06-16 12:30:22.553000+02:00;
5050;case_232;Travel;Book Received;Travel_386;send;Customer;2021-06-16 12:30:22.553000+02:00;
5050;case_232;Payment;Pay Travel;Payment_387;send;Customer;2021-06-16 12:30:36.912000+02:00;
5050;case_232;Payment;Payment Received;Payment_387;send;Customer;2021-06-16 12:30:36.912000+02:00;
5050;case_232;Ticket;Ticket Received;Ticket_389;receive;Customer;2021-06-16 12:31:05.520000+02:00;notification
5050;case_232;Confirmation;Booking Confirmed;Confirmation_388;receive;Customer;2021-06-16 12:31:06.534000+02:00;notification
5151;case_235;Offer;Check Travel Offer;Offer_390;receive;Customer;2021-06-16 12:31:24.682000+02:00;
5151;case_235;Offer;Check Travel Offer;Offer_390;receive;Customer;2021-06-16 12:31:36.523000+02:00;
5151;case_235;Offer;Check Travel Offer;Offer_390;receive;Customer;2021-06-16 12:31:51.826000+02:00;
5151;case_235;Offer;Check Travel Offer;Offer_390;receive;Customer;2021-06-16 12:32:06.755000+02:00;
5151;case_235;Travel;Book Travel;Travel_391;send;Customer;2021-06-16 12:32:25.628000+02:00;
5151;case_235;Travel;Book Received;Travel_391;send;Customer;2021-06-16 12:32:25.628000+02:00;
5151;case_235;Payment;Pay Travel;Payment_392;send;Customer;2021-06-16 12:32:29.443000+02:00;
5151;case_235;Payment;Payment Received;Payment_392;send;Customer;2021-06-16 12:32:29.443000+02:00;
5151;case_235;Ticket;Ticket Received;Ticket_394;receive;Customer;2021-06-16 12:33:13.232000+02:00;notification
5151;case_235;Confirmation;Booking Confirmed;Confirmation_393;receive;Customer;2021-06-16 12:33:17.535000+02:00;notification
5252;case_238;Offer;Check Travel Offer;Offer_395;receive;Customer;2021-06-16 12:33:24.942000+02:00;
5252;case_238;Travel;Book Travel;Travel_396;send;Customer;2021-06-16 12:33:33.626000+02:00;
5252;case_238;Travel;Book Received;Travel_396;send;Customer;2021-06-16 12:33:33.626000+02:00;
5252;case_238;Payment;Pay Travel;Payment_397;send;Customer;2021-06-16 12:33:55.545000+02:00;
5252;case_238;Payment;Payment Received;Payment_397;send;Customer;2021-06-16 12:33:55.545000+02:00;
5252;case_238;Ticket;Ticket Received;Ticket_399;receive;Customer;2021-06-16 12:34:34.782000+02:00;notification
5252;case_238;Confirmation;Booking Confirmed;Confirmation_398;receive;Customer;2021-06-16 12:34:37.479000+02:00;notification
5353;case_241;Offer;Check Travel Offer;Offer_400;receive;Customer;2021-06-16 12:34:39.457000+02:00;
5353;case_241;Offer;Check Travel Offer;Offer_400;receive;Customer;2021-06-16 12:34:51.214000+02:00;
5353;case_241;Offer;Check Travel Offer;Offer_400;receive;Customer;2021-06-16 12:34:57.018000+02:00;
5353;case_241;Offer;Check Travel Offer;Offer_400;receive;Customer;2021-06-16 12:35:01.364000+02:00;
5353;case_241;Offer;Check Travel Offer;Offer_400;receive;Customer;2021-06-16 12:35:16.970000+02:00;
5353;case_241;Offer;Check Travel Offer;Offer_400;receive;Customer;2021-06-16 12:35:19.362000+02:00;
5353;case_241;Offer;Check Travel Offer;Offer_400;receive;Customer;2021-06-16 12:35:23.658000+02:00;
5353;case_241;Travel;Book Travel;Travel_401;send;Customer;2021-06-16 12:35:23.722000+02:00;
5353;case_241;Travel;Book Received;Travel_401;send;Customer;2021-06-16 12:35:23.722000+02:00;
5353;case_241;Payment;Pay Travel;Payment_402;send;Customer;2021-06-16 12:35:28.677000+02:00;
5353;case_241;Payment;Payment Received;Payment_402;send;Customer;2021-06-16 12:35:28.677000+02:00;
5353;case_241;Ticket;Ticket Received;Ticket_404;receive;Customer;2021-06-16 12:35:51.847000+02:00;notification
5353;case_241;Confirmation;Booking Confirmed;Confirmation_403;receive;Customer;2021-06-16 12:35:51.963000+02:00;notification
5454;case_244;Offer;Check Travel Offer;Offer_405;receive;Customer;2021-06-16 12:36:01.482000+02:00;
