id_new;IdCase;time:timestamp;msgInstanceId;msgType;org:group;concept:name;eventType;msgFlow
5959;case_310;2021-06-16 17:17:25.109000+02:00;card_311;send;Zoo;Deliver Zooclub card;;card
5959;case_310;2021-06-16 17:17:25.109000+02:00;card_311;send;Zoo;Card received?;;card
6060;case_314;2021-06-16 17:17:47.975000+02:00;info_314;receive;Zoo;Receive visitor information;start;info
6060;case_314;2021-06-16 17:17:50.394000+02:00;;;Zoo;Enter customer data into the system;;
6060;case_314;2021-06-16 17:17:54.755000+02:00;;;Zoo;Forward information to making department;;
6060;case_314;2021-06-16 17:17:58.110000+02:00;;;Zoo;Mail ZooClub magazine;;
6060;case_314;2021-06-16 17:18:01.463000+02:00;;;Zoo;Send request to billing department;;
6060;case_314;2021-06-16 17:18:02.861000+02:00;request_312;send;Zoo;Send payment request;;request
6060;case_314;2021-06-16 17:18:17.879000+02:00;;;Zoo;Wait for payment;;
6060;case_314;2021-06-16 17:18:27.715000+02:00;account_313;receive;Zoo;Payment confirmed;notification;account
6060;case_314;2021-06-16 17:18:30.753000+02:00;card_315;send;Zoo;Deliver Zooclub card;;card
6060;case_314;2021-06-16 17:18:30.753000+02:00;card_315;send;Zoo;Card received?;;card
6161;case_318;2021-06-16 17:18:55.130000+02:00;info_318;receive;Zoo;Receive visitor information;start;info
6161;case_318;2021-06-16 17:19:04.241000+02:00;;;Zoo;Enter customer data into the system;;
6161;case_318;2021-06-16 17:19:12.773000+02:00;;;Zoo;Forward information to making department;;
6161;case_318;2021-06-16 17:19:14.098000+02:00;;;Zoo;Send request to billing department;;
6161;case_318;2021-06-16 17:19:17.240000+02:00;;;Zoo;Mail ZooClub magazine;;
6161;case_318;2021-06-16 17:19:20.120000+02:00;request_316;send;Zoo;Send payment request;;request
6161;case_318;2021-06-16 17:19:29.279000+02:00;;;Zoo;Wait for payment;;
6161;case_318;2021-06-16 17:19:54.730000+02:00;account_317;receive;Zoo;Payment confirmed;notification;account
6161;case_318;2021-06-16 17:19:55.902000+02:00;card_319;send;Zoo;Deliver Zooclub card;;card
6161;case_318;2021-06-16 17:19:55.902000+02:00;card_319;send;Zoo;Card received?;;card
6262;case_322;2021-06-16 17:20:14.669000+02:00;info_322;receive;Zoo;Receive visitor information;start;info
6262;case_322;2021-06-16 17:20:23.502000+02:00;;;Zoo;Enter customer data into the system;;
6262;case_322;2021-06-16 17:20:37.742000+02:00;;;Zoo;Forward information to making department;;
6262;case_322;2021-06-16 17:20:45.552000+02:00;;;Zoo;Mail ZooClub magazine;;
6262;case_322;2021-06-16 17:20:51.805000+02:00;;;Zoo;Send request to billing department;;
6262;case_322;2021-06-16 17:20:56.032000+02:00;request_320;send;Zoo;Send payment request;;request
6262;case_322;2021-06-16 17:21:18.248000+02:00;;;Zoo;Wait for payment;;
6262;case_322;2021-06-16 17:21:19.402000+02:00;account_321;receive;Zoo;Payment confirmed;notification;account
6262;case_322;2021-06-16 17:21:23.448000+02:00;card_323;send;Zoo;Deliver Zooclub card;;card
6262;case_322;2021-06-16 17:21:23.448000+02:00;card_323;send;Zoo;Card received?;;card
6363;case_326;2021-06-16 17:21:49.481000+02:00;info_326;receive;Zoo;Receive visitor information;start;info
6363;case_326;2021-06-16 17:21:49.540000+02:00;;;Zoo;Enter customer data into the system;;
6363;case_326;2021-06-16 17:21:51.945000+02:00;;;Zoo;Forward information to making department;;
6363;case_326;2021-06-16 17:21:52.470000+02:00;;;Zoo;Mail ZooClub magazine;;
6363;case_326;2021-06-16 17:21:55.409000+02:00;;;Zoo;Send request to billing department;;
6363;case_326;2021-06-16 17:22:00.030000+02:00;request_324;send;Zoo;Send payment request;;request
6363;case_326;2021-06-16 17:22:08.850000+02:00;;;Zoo;Wait for payment;;
6363;case_326;2021-06-16 17:22:20.574000+02:00;account_325;receive;Zoo;Payment confirmed;notification;account
6363;case_326;2021-06-16 17:22:22.803000+02:00;card_327;send;Zoo;Deliver Zooclub card;;card
6363;case_326;2021-06-16 17:22:22.803000+02:00;card_327;send;Zoo;Card received?;;card
6464;case_330;2021-06-16 17:22:45.605000+02:00;info_330;receive;Zoo;Receive visitor information;start;info
6464;case_330;2021-06-16 17:22:48.323000+02:00;;;Zoo;Enter customer data into the system;;
6464;case_330;2021-06-16 17:22:49.344000+02:00;;;Zoo;Forward information to making department;;
6464;case_330;2021-06-16 17:22:53.696000+02:00;;;Zoo;Mail ZooClub magazine;;
6464;case_330;2021-06-16 17:22:56.887000+02:00;;;Zoo;Send request to billing department;;
6464;case_330;2021-06-16 17:22:58.239000+02:00;request_328;send;Zoo;Send payment request;;request
6464;case_330;2021-06-16 17:23:04.139000+02:00;;;Zoo;Wait for payment;;
6464;case_330;2021-06-16 17:23:19.355000+02:00;account_329;receive;Zoo;Payment confirmed;notification;account
6464;case_330;2021-06-16 17:23:20.611000+02:00;card_331;send;Zoo;Deliver Zooclub card;;card
6464;case_330;2021-06-16 17:23:20.611000+02:00;card_331;send;Zoo;Card received?;;card
6565;case_334;2021-06-16 17:23:38.539000+02:00;info_334;receive;Zoo;Receive visitor information;start;info
6565;case_334;2021-06-16 17:23:42.933000+02:00;;;Zoo;Enter customer data into the system;;
6565;case_334;2021-06-16 17:23:44.234000+02:00;;;Zoo;Send request to billing department;;
6565;case_334;2021-06-16 17:23:48.194000+02:00;;;Zoo;Forward information to making department;;
6565;case_334;2021-06-16 17:24:01.984000+02:00;;;Zoo;Mail ZooClub magazine;;
6565;case_334;2021-06-16 17:24:07.691000+02:00;request_332;send;Zoo;Send payment request;;request
6565;case_334;2021-06-16 17:24:28.687000+02:00;;;Zoo;Wait for payment;;
6565;case_334;2021-06-16 17:24:32.657000+02:00;account_333;receive;Zoo;Payment confirmed;notification;account
6565;case_334;2021-06-16 17:24:34.284000+02:00;card_335;send;Zoo;Deliver Zooclub card;;card
6565;case_334;2021-06-16 17:24:34.284000+02:00;card_335;send;Zoo;Card received?;;card
6666;case_338;2021-06-16 17:24:50.313000+02:00;info_338;receive;Zoo;Receive visitor information;start;info
6666;case_338;2021-06-16 17:24:54.018000+02:00;;;Zoo;Enter customer data into the system;;
6666;case_338;2021-06-16 17:24:59.241000+02:00;;;Zoo;Send request to billing department;;
6666;case_338;2021-06-16 17:25:01.038000+02:00;;;Zoo;Forward information to making department;;
6666;case_338;2021-06-16 17:25:05.367000+02:00;;;Zoo;Mail ZooClub magazine;;
6666;case_338;2021-06-16 17:25:07.209000+02:00;;;Zoo;Wait for payment;;
6666;case_338;2021-06-16 17:25:14.533000+02:00;request_336;send;Zoo;Send payment request;;request
6666;case_338;2021-06-16 17:25:22.072000+02:00;account_337;receive;Zoo;Payment confirmed;notification;account
6666;case_338;2021-06-16 17:25:29.536000+02:00;card_339;send;Zoo;Deliver Zooclub card;;card
6666;case_338;2021-06-16 17:25:29.536000+02:00;card_339;send;Zoo;Card received?;;card
6767;case_34;2021-06-16 15:54:35.884000+02:00;info_34;receive;Zoo;Receive visitor information;start;info
6767;case_34;2021-06-16 15:54:36.779000+02:00;;;Zoo;Enter customer data into the system;;
6767;case_34;2021-06-16 15:54:41.826000+02:00;;;Zoo;Forward information to making department;;
6767;case_34;2021-06-16 15:54:47.665000+02:00;;;Zoo;Send request to billing department;;
6767;case_34;2021-06-16 15:54:55.922000+02:00;request_32;send;Zoo;Send payment request;;request
6767;case_34;2021-06-16 15:55:05.719000+02:00;;;Zoo;Wait for payment;;
6767;case_34;2021-06-16 15:55:18.351000+02:00;;;Zoo;Mail ZooClub magazine;;
6767;case_34;2021-06-16 15:55:26.335000+02:00;account_33;receive;Zoo;Payment confirmed;notification;account
6767;case_34;2021-06-16 15:55:27.429000+02:00;card_35;send;Zoo;Deliver Zooclub card;;card
6767;case_34;2021-06-16 15:55:27.429000+02:00;card_35;send;Zoo;Card received?;;card
6868;case_342;2021-06-16 17:25:56.092000+02:00;info_342;receive;Zoo;Receive visitor information;start;info
6868;case_342;2021-06-16 17:26:02.360000+02:00;;;Zoo;Enter customer data into the system;;
6868;case_342;2021-06-16 17:26:23.021000+02:00;;;Zoo;Forward information to making department;;
6868;case_342;2021-06-16 17:26:24.922000+02:00;;;Zoo;Mail ZooClub magazine;;
6868;case_342;2021-06-16 17:26:29.417000+02:00;;;Zoo;Send request to billing department;;
6868;case_342;2021-06-16 17:26:31.968000+02:00;request_340;send;Zoo;Send payment request;;request
6868;case_342;2021-06-16 17:26:32.164000+02:00;;;Zoo;Wait for payment;;
6868;case_342;2021-06-16 17:26:44.855000+02:00;account_341;receive;Zoo;Payment confirmed;notification;account
6868;case_342;2021-06-16 17:26:45.176000+02:00;card_343;send;Zoo;Deliver Zooclub card;;card
6868;case_342;2021-06-16 17:26:45.176000+02:00;card_343;send;Zoo;Card received?;;card
6969;case_346;2021-06-16 17:27:00.295000+02:00;info_346;receive;Zoo;Receive visitor information;start;info
6969;case_346;2021-06-16 17:27:05.086000+02:00;;;Zoo;Enter customer data into the system;;
6969;case_346;2021-06-16 17:27:12.559000+02:00;;;Zoo;Send request to billing department;;
6969;case_346;2021-06-16 17:27:15.880000+02:00;;;Zoo;Forward information to making department;;
6969;case_346;2021-06-16 17:27:20.776000+02:00;;;Zoo;Wait for payment;;
6969;case_346;2021-06-16 17:27:26.354000+02:00;request_344;send;Zoo;Send payment request;;request
6969;case_346;2021-06-16 17:28:01.277000+02:00;account_345;receive;Zoo;Payment confirmed;notification;account
6969;case_346;2021-06-16 17:28:07.892000+02:00;card_347;send;Zoo;Deliver Zooclub card;;card
6969;case_346;2021-06-16 17:28:07.892000+02:00;card_347;send;Zoo;Card received?;;card
6969;case_346;2021-06-16 17:28:13.403000+02:00;;;Zoo;Mail ZooClub magazine;;
7070;case_350;2021-06-16 17:28:38.799000+02:00;info_350;receive;Zoo;Receive visitor information;start;info
7070;case_350;2021-06-16 17:28:40.700000+02:00;;;Zoo;Enter customer data into the system;;
7070;case_350;2021-06-16 17:28:44.783000+02:00;;;Zoo;Send request to billing department;;
7070;case_350;2021-06-16 17:28:46.589000+02:00;;;Zoo;Forward information to making department;;
7070;case_350;2021-06-16 17:28:48.459000+02:00;;;Zoo;Mail ZooClub magazine;;
7070;case_350;2021-06-16 17:28:51.255000+02:00;;;Zoo;Wait for payment;;
7070;case_350;2021-06-16 17:28:55.860000+02:00;request_348;send;Zoo;Send payment request;;request
7070;case_350;2021-06-16 17:29:09.591000+02:00;account_349;receive;Zoo;Payment confirmed;notification;account
7070;case_350;2021-06-16 17:29:16.015000+02:00;card_351;send;Zoo;Deliver Zooclub card;;card
7070;case_350;2021-06-16 17:29:16.015000+02:00;card_351;send;Zoo;Card received?;;card
7171;case_354;2021-06-16 17:29:35.115000+02:00;info_354;receive;Zoo;Receive visitor information;start;info
7171;case_354;2021-06-16 17:29:48.005000+02:00;;;Zoo;Enter customer data into the system;;
7171;case_354;2021-06-16 17:29:48.050000+02:00;;;Zoo;Send request to billing department;;
7171;case_354;2021-06-16 17:29:53.098000+02:00;;;Zoo;Forward information to making department;;
7171;case_354;2021-06-16 17:29:56.278000+02:00;;;Zoo;Mail ZooClub magazine;;
7171;case_354;2021-06-16 17:29:59.128000+02:00;request_352;send;Zoo;Send payment request;;request
7171;case_354;2021-06-16 17:30:18.253000+02:00;;;Zoo;Wait for payment;;
7171;case_354;2021-06-16 17:30:22.421000+02:00;account_353;receive;Zoo;Payment confirmed;notification;account
7171;case_354;2021-06-16 17:30:25.116000+02:00;card_355;send;Zoo;Deliver Zooclub card;;card
7171;case_354;2021-06-16 17:30:25.116000+02:00;card_355;send;Zoo;Card received?;;card
7272;case_358;2021-06-16 17:30:45.545000+02:00;info_358;receive;Zoo;Receive visitor information;start;info
7272;case_358;2021-06-16 17:30:52.636000+02:00;;;Zoo;Enter customer data into the system;;
7272;case_358;2021-06-16 17:31:04.169000+02:00;;;Zoo;Forward information to making department;;
7272;case_358;2021-06-16 17:31:08.268000+02:00;;;Zoo;Send request to billing department;;
7272;case_358;2021-06-16 17:31:10.708000+02:00;;;Zoo;Wait for payment;;
7272;case_358;2021-06-16 17:31:22.600000+02:00;request_356;send;Zoo;Send payment request;;request
7272;case_358;2021-06-16 17:31:29.536000+02:00;;;Zoo;Mail ZooClub magazine;;
7272;case_358;2021-06-16 17:31:44.584000+02:00;account_357;receive;Zoo;Payment confirmed;notification;account
7272;case_358;2021-06-16 17:31:49.106000+02:00;card_359;send;Zoo;Deliver Zooclub card;;card
7272;case_358;2021-06-16 17:31:49.106000+02:00;card_359;send;Zoo;Card received?;;card
7373;case_362;2021-06-16 17:32:02.577000+02:00;info_362;receive;Zoo;Receive visitor information;start;info
7373;case_362;2021-06-16 17:32:02.890000+02:00;;;Zoo;Enter customer data into the system;;
7373;case_362;2021-06-16 17:32:05.455000+02:00;;;Zoo;Send request to billing department;;
7373;case_362;2021-06-16 17:32:23.385000+02:00;;;Zoo;Wait for payment;;
7373;case_362;2021-06-16 17:32:25.678000+02:00;request_360;send;Zoo;Send payment request;;request
7373;case_362;2021-06-16 17:32:31.542000+02:00;;;Zoo;Forward information to making department;;
7373;case_362;2021-06-16 17:32:36.378000+02:00;;;Zoo;Mail ZooClub magazine;;
7373;case_362;2021-06-16 17:32:49.220000+02:00;account_361;receive;Zoo;Payment confirmed;notification;account
7373;case_362;2021-06-16 17:32:51.578000+02:00;card_363;send;Zoo;Deliver Zooclub card;;card
7373;case_362;2021-06-16 17:32:51.578000+02:00;card_363;send;Zoo;Card received?;;card
7474;case_366;2021-06-16 17:33:05.245000+02:00;info_366;receive;Zoo;Receive visitor information;start;info
7474;case_366;2021-06-16 17:33:11.323000+02:00;;;Zoo;Enter customer data into the system;;
7474;case_366;2021-06-16 17:33:15.365000+02:00;;;Zoo;Forward information to making department;;
7474;case_366;2021-06-16 17:33:15.658000+02:00;;;Zoo;Mail ZooClub magazine;;
7474;case_366;2021-06-16 17:33:21.189000+02:00;;;Zoo;Send request to billing department;;
7474;case_366;2021-06-16 17:33:24.804000+02:00;;;Zoo;Wait for payment;;
7474;case_366;2021-06-16 17:33:31.978000+02:00;request_364;send;Zoo;Send payment request;;request
7474;case_366;2021-06-16 17:33:44.442000+02:00;account_365;receive;Zoo;Payment confirmed;notification;account
7474;case_366;2021-06-16 17:33:48.784000+02:00;card_367;send;Zoo;Deliver Zooclub card;;card
7474;case_366;2021-06-16 17:33:48.784000+02:00;card_367;send;Zoo;Card received?;;card
7575;case_370;2021-06-16 17:34:17.848000+02:00;info_370;receive;Zoo;Receive visitor information;start;info
7575;case_370;2021-06-16 17:34:19.479000+02:00;;;Zoo;Enter customer data into the system;;
7575;case_370;2021-06-16 17:34:24.378000+02:00;;;Zoo;Forward information to making department;;
7575;case_370;2021-06-16 17:34:31.067000+02:00;;;Zoo;Send request to billing department;;
7575;case_370;2021-06-16 17:34:35.153000+02:00;;;Zoo;Wait for payment;;
7575;case_370;2021-06-16 17:34:38.311000+02:00;;;Zoo;Mail ZooClub magazine;;
7575;case_370;2021-06-16 17:34:42.315000+02:00;request_368;send;Zoo;Send payment request;;request
7575;case_370;2021-06-16 17:34:58.354000+02:00;account_369;receive;Zoo;Payment confirmed;notification;account
7575;case_370;2021-06-16 17:35:02.239000+02:00;card_371;send;Zoo;Deliver Zooclub card;;card
7575;case_370;2021-06-16 17:35:02.239000+02:00;card_371;send;Zoo;Card received?;;card
7676;case_374;2021-06-16 17:35:39.552000+02:00;info_374;receive;Zoo;Receive visitor information;start;info
7676;case_374;2021-06-16 17:35:41.883000+02:00;;;Zoo;Enter customer data into the system;;
7676;case_374;2021-06-16 17:35:42.279000+02:00;;;Zoo;Forward information to making department;;
7676;case_374;2021-06-16 17:35:53.165000+02:00;;;Zoo;Send request to billing department;;
7676;case_374;2021-06-16 17:35:55.841000+02:00;;;Zoo;Mail ZooClub magazine;;
7676;case_374;2021-06-16 17:35:56.160000+02:00;;;Zoo;Wait for payment;;
7676;case_374;2021-06-16 17:35:59.408000+02:00;request_372;send;Zoo;Send payment request;;request
7676;case_374;2021-06-16 17:36:11.357000+02:00;account_373;receive;Zoo;Payment confirmed;notification;account
7676;case_374;2021-06-16 17:36:13.739000+02:00;card_375;send;Zoo;Deliver Zooclub card;;card
7676;case_374;2021-06-16 17:36:13.739000+02:00;card_375;send;Zoo;Card received?;;card
7777;case_378;2021-06-16 17:36:23.915000+02:00;info_378;receive;Zoo;Receive visitor information;start;info
7777;case_378;2021-06-16 17:36:24.396000+02:00;;;Zoo;Enter customer data into the system;;
7777;case_378;2021-06-16 17:36:26.999000+02:00;;;Zoo;Send request to billing department;;
7777;case_378;2021-06-16 17:36:38.914000+02:00;;;Zoo;Wait for payment;;
7777;case_378;2021-06-16 17:36:45.935000+02:00;request_376;send;Zoo;Send payment request;;request
7777;case_378;2021-06-16 17:36:50.504000+02:00;;;Zoo;Forward information to making department;;
7777;case_378;2021-06-16 17:36:58.683000+02:00;;;Zoo;Mail ZooClub magazine;;
7777;case_378;2021-06-16 17:37:08.307000+02:00;account_377;receive;Zoo;Payment confirmed;notification;account
7777;case_378;2021-06-16 17:37:11.675000+02:00;card_379;send;Zoo;Deliver Zooclub card;;card
7777;case_378;2021-06-16 17:37:11.675000+02:00;card_379;send;Zoo;Card received?;;card
7878;case_38;2021-06-16 15:55:57.286000+02:00;info_38;receive;Zoo;Receive visitor information;start;info
7878;case_38;2021-06-16 15:55:59.986000+02:00;;;Zoo;Enter customer data into the system;;
7878;case_38;2021-06-16 15:56:00.849000+02:00;;;Zoo;Forward information to making department;;
7878;case_38;2021-06-16 15:56:04.578000+02:00;;;Zoo;Mail ZooClub magazine;;
7878;case_38;2021-06-16 15:56:08.532000+02:00;;;Zoo;Send request to billing department;;
7878;case_38;2021-06-16 15:56:12.623000+02:00;request_36;send;Zoo;Send payment request;;request
7878;case_38;2021-06-16 15:56:20.926000+02:00;;;Zoo;Wait for payment;;
7878;case_38;2021-06-16 15:56:42.715000+02:00;account_37;receive;Zoo;Payment confirmed;notification;account
7878;case_38;2021-06-16 15:56:46.018000+02:00;card_39;send;Zoo;Deliver Zooclub card;;card
7878;case_38;2021-06-16 15:56:46.018000+02:00;card_39;send;Zoo;Card received?;;card
7979;case_382;2021-06-16 17:37:34.617000+02:00;info_382;receive;Zoo;Receive visitor information;start;info
7979;case_382;2021-06-16 17:37:38.259000+02:00;;;Zoo;Enter customer data into the system;;
7979;case_382;2021-06-16 17:37:39.381000+02:00;;;Zoo;Send request to billing department;;
7979;case_382;2021-06-16 17:37:40.811000+02:00;;;Zoo;Forward information to making department;;
7979;case_382;2021-06-16 17:37:53.266000+02:00;request_380;send;Zoo;Send payment request;;request
7979;case_382;2021-06-16 17:37:54.441000+02:00;;;Zoo;Wait for payment;;
7979;case_382;2021-06-16 17:38:02.912000+02:00;;;Zoo;Mail ZooClub magazine;;
7979;case_382;2021-06-16 17:38:13.109000+02:00;account_381;receive;Zoo;Payment confirmed;notification;account
7979;case_382;2021-06-16 17:38:13.811000+02:00;card_383;send;Zoo;Deliver Zooclub card;;card
7979;case_382;2021-06-16 17:38:13.811000+02:00;card_383;send;Zoo;Card received?;;card
8080;case_386;2021-06-16 17:38:34.982000+02:00;info_386;receive;Zoo;Receive visitor information;start;info
8080;case_386;2021-06-16 17:38:45.125000+02:00;;;Zoo;Enter customer data into the system;;
8080;case_386;2021-06-16 17:38:46.998000+02:00;;;Zoo;Send request to billing department;;
8080;case_386;2021-06-16 17:38:59.579000+02:00;;;Zoo;Forward information to making department;;
8080;case_386;2021-06-16 17:39:04.069000+02:00;;;Zoo;Wait for payment;;
8080;case_386;2021-06-16 17:39:13.256000+02:00;request_384;send;Zoo;Send payment request;;request
8080;case_386;2021-06-16 17:39:37.623000+02:00;;;Zoo;Mail ZooClub magazine;;
8080;case_386;2021-06-16 17:39:40.065000+02:00;account_385;receive;Zoo;Payment confirmed;notification;account
8080;case_386;2021-06-16 17:39:41.870000+02:00;card_387;send;Zoo;Deliver Zooclub card;;card
8080;case_386;2021-06-16 17:39:41.870000+02:00;card_387;send;Zoo;Card received?;;card
8181;case_390;2021-06-16 17:40:15.022000+02:00;info_390;receive;Zoo;Receive visitor information;start;info
8181;case_390;2021-06-16 17:40:18.614000+02:00;;;Zoo;Enter customer data into the system;;
8181;case_390;2021-06-16 17:40:22.337000+02:00;;;Zoo;Forward information to making department;;
8181;case_390;2021-06-16 17:40:29.579000+02:00;;;Zoo;Mail ZooClub magazine;;
8181;case_390;2021-06-16 17:40:31.668000+02:00;;;Zoo;Send request to billing department;;
8181;case_390;2021-06-16 17:40:36.662000+02:00;request_388;send;Zoo;Send payment request;;request
8181;case_390;2021-06-16 17:40:54.015000+02:00;;;Zoo;Wait for payment;;
8181;case_390;2021-06-16 17:41:01.533000+02:00;account_389;receive;Zoo;Payment confirmed;notification;account
8181;case_390;2021-06-16 17:41:03.892000+02:00;card_391;send;Zoo;Deliver Zooclub card;;card
8181;case_390;2021-06-16 17:41:03.892000+02:00;card_391;send;Zoo;Card received?;;card
8282;case_394;2021-06-16 17:41:31.013000+02:00;info_394;receive;Zoo;Receive visitor information;start;info
8282;case_394;2021-06-16 17:41:33.303000+02:00;;;Zoo;Enter customer data into the system;;
8282;case_394;2021-06-16 17:41:33.978000+02:00;;;Zoo;Send request to billing department;;
8282;case_394;2021-06-16 17:41:36.315000+02:00;;;Zoo;Forward information to making department;;
8282;case_394;2021-06-16 17:41:37.673000+02:00;;;Zoo;Mail ZooClub magazine;;
8282;case_394;2021-06-16 17:41:40.100000+02:00;request_392;send;Zoo;Send payment request;;request
8282;case_394;2021-06-16 17:41:43.009000+02:00;;;Zoo;Wait for payment;;
8282;case_394;2021-06-16 17:41:58.382000+02:00;account_393;receive;Zoo;Payment confirmed;notification;account
8282;case_394;2021-06-16 17:42:02.953000+02:00;card_395;send;Zoo;Deliver Zooclub card;;card
8282;case_394;2021-06-16 17:42:02.953000+02:00;card_395;send;Zoo;Card received?;;card
8383;case_398;2021-06-16 17:42:22.471000+02:00;info_398;receive;Zoo;Receive visitor information;start;info
8383;case_398;2021-06-16 17:42:26.583000+02:00;;;Zoo;Enter customer data into the system;;
8383;case_398;2021-06-16 17:42:39.460000+02:00;;;Zoo;Send request to billing department;;
8383;case_398;2021-06-16 17:42:52.827000+02:00;;;Zoo;Forward information to making department;;
8383;case_398;2021-06-16 17:43:02.444000+02:00;;;Zoo;Wait for payment;;
8383;case_398;2021-06-16 17:43:06.698000+02:00;;;Zoo;Mail ZooClub magazine;;
8383;case_398;2021-06-16 17:43:10.244000+02:00;request_396;send;Zoo;Send payment request;;request
8383;case_398;2021-06-16 17:43:25.517000+02:00;account_397;receive;Zoo;Payment confirmed;notification;account
8383;case_398;2021-06-16 17:43:30.506000+02:00;card_399;send;Zoo;Deliver Zooclub card;;card
8383;case_398;2021-06-16 17:43:30.506000+02:00;card_399;send;Zoo;Card received?;;card
8484;case_42;2021-06-16 15:57:08.520000+02:00;info_42;receive;Zoo;Receive visitor information;start;info
8484;case_42;2021-06-16 15:57:13.462000+02:00;;;Zoo;Enter customer data into the system;;
8484;case_42;2021-06-16 15:57:23.603000+02:00;;;Zoo;Forward information to making department;;
8484;case_42;2021-06-16 15:57:42.908000+02:00;;;Zoo;Mail ZooClub magazine;;
8484;case_42;2021-06-16 15:57:50.785000+02:00;;;Zoo;Send request to billing department;;
8484;case_42;2021-06-16 15:57:57.203000+02:00;;;Zoo;Wait for payment;;
8484;case_42;2021-06-16 15:57:57.396000+02:00;request_40;send;Zoo;Send payment request;;request
8484;case_42;2021-06-16 15:58:17.226000+02:00;account_41;receive;Zoo;Payment confirmed;notification;account
8484;case_42;2021-06-16 15:58:20.294000+02:00;card_43;send;Zoo;Deliver Zooclub card;;card
8484;case_42;2021-06-16 15:58:20.294000+02:00;card_43;send;Zoo;Card received?;;card
8585;case_46;2021-06-16 15:58:39.390000+02:00;info_46;receive;Zoo;Receive visitor information;start;info
8585;case_46;2021-06-16 15:58:47.774000+02:00;;;Zoo;Enter customer data into the system;;
8585;case_46;2021-06-16 15:58:55.296000+02:00;;;Zoo;Send request to billing department;;
8585;case_46;2021-06-16 15:58:59.833000+02:00;request_44;send;Zoo;Send payment request;;request
8585;case_46;2021-06-16 15:59:05.676000+02:00;;;Zoo;Wait for payment;;
8585;case_46;2021-06-16 15:59:35.893000+02:00;;;Zoo;Forward information to making department;;
8585;case_46;2021-06-16 15:59:45.465000+02:00;;;Zoo;Mail ZooClub magazine;;
8585;case_46;2021-06-16 15:59:47.255000+02:00;account_45;receive;Zoo;Payment confirmed;notification;account
8585;case_46;2021-06-16 15:59:47.654000+02:00;card_47;send;Zoo;Deliver Zooclub card;;card
8585;case_46;2021-06-16 15:59:47.654000+02:00;card_47;send;Zoo;Card received?;;card
8686;case_50;2021-06-16 16:00:07.925000+02:00;info_50;receive;Zoo;Receive visitor information;start;info
8686;case_50;2021-06-16 16:00:10.918000+02:00;;;Zoo;Enter customer data into the system;;
8686;case_50;2021-06-16 16:00:14.929000+02:00;;;Zoo;Forward information to making department;;
8686;case_50;2021-06-16 16:00:22.439000+02:00;;;Zoo;Mail ZooClub magazine;;
8686;case_50;2021-06-16 16:00:24.284000+02:00;;;Zoo;Send request to billing department;;
8686;case_50;2021-06-16 16:00:28.181000+02:00;request_48;send;Zoo;Send payment request;;request
8686;case_50;2021-06-16 16:00:30.948000+02:00;;;Zoo;Wait for payment;;
8686;case_50;2021-06-16 16:00:47.390000+02:00;account_49;receive;Zoo;Payment confirmed;notification;account
8686;case_50;2021-06-16 16:00:51.345000+02:00;card_51;send;Zoo;Deliver Zooclub card;;card
8686;case_50;2021-06-16 16:00:51.345000+02:00;card_51;send;Zoo;Card received?;;card
8787;case_54;2021-06-16 16:01:01.038000+02:00;info_54;receive;Zoo;Receive visitor information;start;info
8787;case_54;2021-06-16 16:01:10.787000+02:00;;;Zoo;Enter customer data into the system;;
8787;case_54;2021-06-16 16:01:13.363000+02:00;;;Zoo;Send request to billing department;;
8787;case_54;2021-06-16 16:01:18.763000+02:00;;;Zoo;Forward information to making department;;
8787;case_54;2021-06-16 16:01:26.280000+02:00;request_52;send;Zoo;Send payment request;;request
8787;case_54;2021-06-16 16:01:34.847000+02:00;;;Zoo;Wait for payment;;
8787;case_54;2021-06-16 16:01:49.595000+02:00;;;Zoo;Mail ZooClub magazine;;
8787;case_54;2021-06-16 16:02:04.033000+02:00;account_53;receive;Zoo;Payment confirmed;notification;account
8787;case_54;2021-06-16 16:02:06.394000+02:00;card_55;send;Zoo;Deliver Zooclub card;;card
8787;case_54;2021-06-16 16:02:06.394000+02:00;card_55;send;Zoo;Card received?;;card
8888;case_58;2021-06-16 16:02:25.281000+02:00;info_58;receive;Zoo;Receive visitor information;start;info
8888;case_58;2021-06-16 16:02:28.770000+02:00;;;Zoo;Enter customer data into the system;;
8888;case_58;2021-06-16 16:02:29.261000+02:00;;;Zoo;Forward information to making department;;
8888;case_58;2021-06-16 16:02:37.617000+02:00;;;Zoo;Send request to billing department;;
8888;case_58;2021-06-16 16:02:42.737000+02:00;;;Zoo;Wait for payment;;
8888;case_58;2021-06-16 16:02:48.354000+02:00;request_56;send;Zoo;Send payment request;;request
8888;case_58;2021-06-16 16:03:01.452000+02:00;;;Zoo;Mail ZooClub magazine;;
8888;case_58;2021-06-16 16:03:18.371000+02:00;account_57;receive;Zoo;Payment confirmed;notification;account
8888;case_58;2021-06-16 16:03:20.474000+02:00;card_59;send;Zoo;Deliver Zooclub card;;card
8888;case_58;2021-06-16 16:03:20.474000+02:00;card_59;send;Zoo;Card received?;;card
8989;case_6;2021-06-16 15:45:57.487000+02:00;info_6;receive;Zoo;Receive visitor information;start;info
8989;case_6;2021-06-16 15:46:02.952000+02:00;;;Zoo;Enter customer data into the system;;
