id_new;IdCase;eventType;concept:name;msgType;time:timestamp;msgInstanceId;msgFlow;org:group
7979;case_382;;Enter customer data into the system;;2021-06-16 17:37:38.259000+02:00;;;Zoo
7979;case_382;;Send request to billing department;;2021-06-16 17:37:39.381000+02:00;;;Zoo
7979;case_382;;Forward information to making department;;2021-06-16 17:37:40.811000+02:00;;;Zoo
7979;case_382;;Send payment request;send;2021-06-16 17:37:53.266000+02:00;request_380;request;Zoo
7979;case_382;;Receive payment request;send;2021-06-16 17:37:53.266000+02:00;request_380;request;Zoo
7979;case_382;;Wait for payment;;2021-06-16 17:37:54.441000+02:00;;;Zoo
7979;case_382;;Mail ZooClub magazine;;2021-06-16 17:38:02.912000+02:00;;;Zoo
7979;case_382;notification;Payment confirmed;receive;2021-06-16 17:38:13.109000+02:00;account_381;account;Zoo
7979;case_382;;Deliver Zooclub card;send;2021-06-16 17:38:13.811000+02:00;card_383;card;Zoo
8080;case_386;start;Receive visitor information;receive;2021-06-16 17:38:34.982000+02:00;info_386;info;Zoo
8080;case_386;;Enter customer data into the system;;2021-06-16 17:38:45.125000+02:00;;;Zoo
8080;case_386;;Send request to billing department;;2021-06-16 17:38:46.998000+02:00;;;Zoo
8080;case_386;;Forward information to making department;;2021-06-16 17:38:59.579000+02:00;;;Zoo
8080;case_386;;Wait for payment;;2021-06-16 17:39:04.069000+02:00;;;Zoo
8080;case_386;;Send payment request;send;2021-06-16 17:39:13.256000+02:00;request_384;request;Zoo
8080;case_386;;Receive payment request;send;2021-06-16 17:39:13.256000+02:00;request_384;request;Zoo
8080;case_386;;Mail ZooClub magazine;;2021-06-16 17:39:37.623000+02:00;;;Zoo
8080;case_386;notification;Payment confirmed;receive;2021-06-16 17:39:40.065000+02:00;account_385;account;Zoo
8080;case_386;;Deliver Zooclub card;send;2021-06-16 17:39:41.870000+02:00;card_387;card;Zoo
8181;case_390;start;Receive visitor information;receive;2021-06-16 17:40:15.022000+02:00;info_390;info;Zoo
8181;case_390;;Enter customer data into the system;;2021-06-16 17:40:18.614000+02:00;;;Zoo
8181;case_390;;Forward information to making department;;2021-06-16 17:40:22.337000+02:00;;;Zoo
8181;case_390;;Mail ZooClub magazine;;2021-06-16 17:40:29.579000+02:00;;;Zoo
8181;case_390;;Send request to billing department;;2021-06-16 17:40:31.668000+02:00;;;Zoo
8181;case_390;;Send payment request;send;2021-06-16 17:40:36.662000+02:00;request_388;request;Zoo
8181;case_390;;Receive payment request;send;2021-06-16 17:40:36.662000+02:00;request_388;request;Zoo
8181;case_390;;Wait for payment;;2021-06-16 17:40:54.015000+02:00;;;Zoo
8181;case_390;notification;Payment confirmed;receive;2021-06-16 17:41:01.533000+02:00;account_389;account;Zoo
8181;case_390;;Deliver Zooclub card;send;2021-06-16 17:41:03.892000+02:00;card_391;card;Zoo
8282;case_394;start;Receive visitor information;receive;2021-06-16 17:41:31.013000+02:00;info_394;info;Zoo
8282;case_394;;Enter customer data into the system;;2021-06-16 17:41:33.303000+02:00;;;Zoo
8282;case_394;;Send request to billing department;;2021-06-16 17:41:33.978000+02:00;;;Zoo
8282;case_394;;Forward information to making department;;2021-06-16 17:41:36.315000+02:00;;;Zoo
8282;case_394;;Mail ZooClub magazine;;2021-06-16 17:41:37.673000+02:00;;;Zoo
8282;case_394;;Send payment request;send;2021-06-16 17:41:40.100000+02:00;request_392;request;Zoo
8282;case_394;;Receive payment request;send;2021-06-16 17:41:40.100000+02:00;request_392;request;Zoo
8282;case_394;;Wait for payment;;2021-06-16 17:41:43.009000+02:00;;;Zoo
8282;case_394;notification;Payment confirmed;receive;2021-06-16 17:41:58.382000+02:00;account_393;account;Zoo
8282;case_394;;Deliver Zooclub card;send;2021-06-16 17:42:02.953000+02:00;card_395;card;Zoo
8383;case_398;start;Receive visitor information;receive;2021-06-16 17:42:22.471000+02:00;info_398;info;Zoo
8383;case_398;;Enter customer data into the system;;2021-06-16 17:42:26.583000+02:00;;;Zoo
8383;case_398;;Send request to billing department;;2021-06-16 17:42:39.460000+02:00;;;Zoo
8383;case_398;;Forward information to making department;;2021-06-16 17:42:52.827000+02:00;;;Zoo
8383;case_398;;Wait for payment;;2021-06-16 17:43:02.444000+02:00;;;Zoo
8383;case_398;;Mail ZooClub magazine;;2021-06-16 17:43:06.698000+02:00;;;Zoo
8383;case_398;;Send payment request;send;2021-06-16 17:43:10.244000+02:00;request_396;request;Zoo
8383;case_398;;Receive payment request;send;2021-06-16 17:43:10.244000+02:00;request_396;request;Zoo
8383;case_398;notification;Payment confirmed;receive;2021-06-16 17:43:25.517000+02:00;account_397;account;Zoo
8383;case_398;;Deliver Zooclub card;send;2021-06-16 17:43:30.506000+02:00;card_399;card;Zoo
8484;case_42;start;Receive visitor information;receive;2021-06-16 15:57:08.520000+02:00;info_42;info;Zoo
8484;case_42;;Enter customer data into the system;;2021-06-16 15:57:13.462000+02:00;;;Zoo
8484;case_42;;Forward information to making department;;2021-06-16 15:57:23.603000+02:00;;;Zoo
8484;case_42;;Mail ZooClub magazine;;2021-06-16 15:57:42.908000+02:00;;;Zoo
8484;case_42;;Send request to billing department;;2021-06-16 15:57:50.785000+02:00;;;Zoo
8484;case_42;;Wait for payment;;2021-06-16 15:57:57.203000+02:00;;;Zoo
8484;case_42;;Send payment request;send;2021-06-16 15:57:57.396000+02:00;request_40;request;Zoo
8484;case_42;;Receive payment request;send;2021-06-16 15:57:57.396000+02:00;request_40;request;Zoo
8484;case_42;notification;Payment confirmed;receive;2021-06-16 15:58:17.226000+02:00;account_41;account;Zoo
8484;case_42;;Deliver Zooclub card;send;2021-06-16 15:58:20.294000+02:00;card_43;card;Zoo
8585;case_46;start;Receive visitor information;receive;2021-06-16 15:58:39.390000+02:00;info_46;info;Zoo
8585;case_46;;Enter customer data into the system;;2021-06-16 15:58:47.774000+02:00;;;Zoo
8585;case_46;;Send request to billing department;;2021-06-16 15:58:55.296000+02:00;;;Zoo
8585;case_46;;Send payment request;send;2021-06-16 15:58:59.833000+02:00;request_44;request;Zoo
8585;case_46;;Receive payment request;send;2021-06-16 15:58:59.833000+02:00;request_44;request;Zoo
8585;case_46;;Wait for payment;;2021-06-16 15:59:05.676000+02:00;;;Zoo
8585;case_46;;Forward information to making department;;2021-06-16 15:59:35.893000+02:00;;;Zoo
8585;case_46;;Mail ZooClub magazine;;2021-06-16 15:59:45.465000+02:00;;;Zoo
8585;case_46;notification;Payment confirmed;receive;2021-06-16 15:59:47.255000+02:00;account_45;account;Zoo
8585;case_46;;Deliver Zooclub card;send;2021-06-16 15:59:47.654000+02:00;card_47;card;Zoo
8686;case_50;start;Receive visitor information;receive;2021-06-16 16:00:07.925000+02:00;info_50;info;Zoo
8686;case_50;;Enter customer data into the system;;2021-06-16 16:00:10.918000+02:00;;;Zoo
8686;case_50;;Forward information to making department;;2021-06-16 16:00:14.929000+02:00;;;Zoo
8686;case_50;;Mail ZooClub magazine;;2021-06-16 16:00:22.439000+02:00;;;Zoo
8686;case_50;;Send request to billing department;;2021-06-16 16:00:24.284000+02:00;;;Zoo
8686;case_50;;Send payment request;send;2021-06-16 16:00:28.181000+02:00;request_48;request;Zoo
8686;case_50;;Receive payment request;send;2021-06-16 16:00:28.181000+02:00;request_48;request;Zoo
8686;case_50;;Wait for payment;;2021-06-16 16:00:30.948000+02:00;;;Zoo
8686;case_50;notification;Payment confirmed;receive;2021-06-16 16:00:47.390000+02:00;account_49;account;Zoo
8686;case_50;;Deliver Zooclub card;send;2021-06-16 16:00:51.345000+02:00;card_51;card;Zoo
8787;case_54;start;Receive visitor information;receive;2021-06-16 16:01:01.038000+02:00;info_54;info;Zoo
8787;case_54;;Enter customer data into the system;;2021-06-16 16:01:10.787000+02:00;;;Zoo
8787;case_54;;Send request to billing department;;2021-06-16 16:01:13.363000+02:00;;;Zoo
8787;case_54;;Forward information to making department;;2021-06-16 16:01:18.763000+02:00;;;Zoo
8787;case_54;;Send payment request;send;2021-06-16 16:01:26.280000+02:00;request_52;request;Zoo
8787;case_54;;Receive payment request;send;2021-06-16 16:01:26.280000+02:00;request_52;request;Zoo
8787;case_54;;Wait for payment;;2021-06-16 16:01:34.847000+02:00;;;Zoo
8787;case_54;;Mail ZooClub magazine;;2021-06-16 16:01:49.595000+02:00;;;Zoo
8787;case_54;notification;Payment confirmed;receive;2021-06-16 16:02:04.033000+02:00;account_53;account;Zoo
8787;case_54;;Deliver Zooclub card;send;2021-06-16 16:02:06.394000+02:00;card_55;card;Zoo
8888;case_58;start;Receive visitor information;receive;2021-06-16 16:02:25.281000+02:00;info_58;info;Zoo
8888;case_58;;Enter customer data into the system;;2021-06-16 16:02:28.770000+02:00;;;Zoo
8888;case_58;;Forward information to making department;;2021-06-16 16:02:29.261000+02:00;;;Zoo
8888;case_58;;Send request to billing department;;2021-06-16 16:02:37.617000+02:00;;;Zoo
8888;case_58;;Wait for payment;;2021-06-16 16:02:42.737000+02:00;;;Zoo
8888;case_58;;Send payment request;send;2021-06-16 16:02:48.354000+02:00;request_56;request;Zoo
8888;case_58;;Receive payment request;send;2021-06-16 16:02:48.354000+02:00;request_56;request;Zoo
8888;case_58;;Mail ZooClub magazine;;2021-06-16 16:03:01.452000+02:00;;;Zoo
8888;case_58;notification;Payment confirmed;receive;2021-06-16 16:03:18.371000+02:00;account_57;account;Zoo
8888;case_58;;Deliver Zooclub card;send;2021-06-16 16:03:20.474000+02:00;card_59;card;Zoo
8989;case_6;start;Receive visitor information;receive;2021-06-16 15:45:57.487000+02:00;info_6;info;Zoo
8989;case_6;;Enter customer data into the system;;2021-06-16 15:46:02.952000+02:00;;;Zoo
8989;case_6;;Forward information to making department;;2021-06-16 15:46:12.027000+02:00;;;Zoo
8989;case_6;;Mail ZooClub magazine;;2021-06-16 15:46:20.341000+02:00;;;Zoo
8989;case_6;;Send request to billing department;;2021-06-16 15:46:22.303000+02:00;;;Zoo
8989;case_6;;Send payment request;send;2021-06-16 15:46:25.895000+02:00;request_4;request;Zoo
8989;case_6;;Receive payment request;send;2021-06-16 15:46:25.895000+02:00;request_4;request;Zoo
8989;case_6;;Wait for payment;;2021-06-16 15:46:48.320000+02:00;;;Zoo
8989;case_6;notification;Payment confirmed;receive;2021-06-16 15:46:52.445000+02:00;account_5;account;Zoo
8989;case_6;;Deliver Zooclub card;send;2021-06-16 15:46:55.293000+02:00;card_7;card;Zoo
9090;case_62;start;Receive visitor information;receive;2021-06-16 16:03:36.358000+02:00;info_62;info;Zoo
9090;case_62;;Enter customer data into the system;;2021-06-16 16:03:41.915000+02:00;;;Zoo
9090;case_62;;Send request to billing department;;2021-06-16 16:03:44.922000+02:00;;;Zoo
9090;case_62;;Forward information to making department;;2021-06-16 16:03:53.565000+02:00;;;Zoo
9090;case_62;;Mail ZooClub magazine;;2021-06-16 16:04:13.016000+02:00;;;Zoo
9090;case_62;;Send payment request;send;2021-06-16 16:04:15.957000+02:00;request_60;request;Zoo
9090;case_62;;Receive payment request;send;2021-06-16 16:04:15.957000+02:00;request_60;request;Zoo
9090;case_62;;Wait for payment;;2021-06-16 16:04:22.279000+02:00;;;Zoo
9090;case_62;notification;Payment confirmed;receive;2021-06-16 16:04:40.458000+02:00;account_61;account;Zoo
9090;case_62;;Deliver Zooclub card;send;2021-06-16 16:04:42.803000+02:00;card_63;card;Zoo
9191;case_66;start;Receive visitor information;receive;2021-06-16 16:05:11.114000+02:00;info_66;info;Zoo
9191;case_66;;Enter customer data into the system;;2021-06-16 16:05:12.473000+02:00;;;Zoo
9191;case_66;;Forward information to making department;;2021-06-16 16:05:15.521000+02:00;;;Zoo
9191;case_66;;Mail ZooClub magazine;;2021-06-16 16:05:21.542000+02:00;;;Zoo
9191;case_66;;Send request to billing department;;2021-06-16 16:05:27.174000+02:00;;;Zoo
9191;case_66;;Wait for payment;;2021-06-16 16:05:31.036000+02:00;;;Zoo
9191;case_66;;Send payment request;send;2021-06-16 16:05:37.854000+02:00;request_64;request;Zoo
9191;case_66;;Receive payment request;send;2021-06-16 16:05:37.854000+02:00;request_64;request;Zoo
9191;case_66;notification;Payment confirmed;receive;2021-06-16 16:05:54.680000+02:00;account_65;account;Zoo
9191;case_66;;Deliver Zooclub card;send;2021-06-16 16:05:58.808000+02:00;card_67;card;Zoo
9292;case_70;start;Receive visitor information;receive;2021-06-16 16:06:11.805000+02:00;info_70;info;Zoo
9292;case_70;;Enter customer data into the system;;2021-06-16 16:06:20.100000+02:00;;;Zoo
9292;case_70;;Forward information to making department;;2021-06-16 16:06:33.581000+02:00;;;Zoo
9292;case_70;;Send request to billing department;;2021-06-16 16:06:36.907000+02:00;;;Zoo
9292;case_70;;Mail ZooClub magazine;;2021-06-16 16:06:40.857000+02:00;;;Zoo
9292;case_70;;Send payment request;send;2021-06-16 16:06:44.204000+02:00;request_68;request;Zoo
9292;case_70;;Receive payment request;send;2021-06-16 16:06:44.204000+02:00;request_68;request;Zoo
9292;case_70;;Wait for payment;;2021-06-16 16:06:59.319000+02:00;;;Zoo
9292;case_70;notification;Payment confirmed;receive;2021-06-16 16:07:01.723000+02:00;account_69;account;Zoo
9292;case_70;;Deliver Zooclub card;send;2021-06-16 16:07:06.150000+02:00;card_71;card;Zoo
9393;case_74;start;Receive visitor information;receive;2021-06-16 16:07:33.608000+02:00;info_74;info;Zoo
9393;case_74;;Enter customer data into the system;;2021-06-16 16:07:36+02:00;;;Zoo
9393;case_74;;Forward information to making department;;2021-06-16 16:07:42.076000+02:00;;;Zoo
9393;case_74;;Mail ZooClub magazine;;2021-06-16 16:07:43.737000+02:00;;;Zoo
9393;case_74;;Send request to billing department;;2021-06-16 16:07:44.605000+02:00;;;Zoo
9393;case_74;;Wait for payment;;2021-06-16 16:07:45.956000+02:00;;;Zoo
9393;case_74;;Send payment request;send;2021-06-16 16:07:47.631000+02:00;request_72;request;Zoo
9393;case_74;;Receive payment request;send;2021-06-16 16:07:47.631000+02:00;request_72;request;Zoo
9393;case_74;notification;Payment confirmed;receive;2021-06-16 16:07:58.041000+02:00;account_73;account;Zoo
9393;case_74;;Deliver Zooclub card;send;2021-06-16 16:07:59.879000+02:00;card_75;card;Zoo
9494;case_78;start;Receive visitor information;receive;2021-06-16 16:08:15.459000+02:00;info_78;info;Zoo
9494;case_78;;Enter customer data into the system;;2021-06-16 16:08:17.088000+02:00;;;Zoo
9494;case_78;;Forward information to making department;;2021-06-16 16:08:23.674000+02:00;;;Zoo
9494;case_78;;Send request to billing department;;2021-06-16 16:08:24.146000+02:00;;;Zoo
9494;case_78;;Mail ZooClub magazine;;2021-06-16 16:08:28.476000+02:00;;;Zoo
9494;case_78;;Send payment request;send;2021-06-16 16:08:30.201000+02:00;request_76;request;Zoo
9494;case_78;;Receive payment request;send;2021-06-16 16:08:30.201000+02:00;request_76;request;Zoo
9494;case_78;;Wait for payment;;2021-06-16 16:08:42.916000+02:00;;;Zoo
9494;case_78;notification;Payment confirmed;receive;2021-06-16 16:08:59.258000+02:00;account_77;account;Zoo
9494;case_78;;Deliver Zooclub card;send;2021-06-16 16:09:00.574000+02:00;card_79;card;Zoo
9595;case_82;start;Receive visitor information;receive;2021-06-16 16:09:25.926000+02:00;info_82;info;Zoo
9595;case_82;;Enter customer data into the system;;2021-06-16 16:09:30.298000+02:00;;;Zoo
9595;case_82;;Send request to billing department;;2021-06-16 16:09:31.737000+02:00;;;Zoo
9595;case_82;;Forward information to making department;;2021-06-16 16:09:34.916000+02:00;;;Zoo
9595;case_82;;Wait for payment;;2021-06-16 16:09:47.602000+02:00;;;Zoo
9595;case_82;;Mail ZooClub magazine;;2021-06-16 16:09:56.439000+02:00;;;Zoo
9595;case_82;;Send payment request;send;2021-06-16 16:09:58.998000+02:00;request_80;request;Zoo
9595;case_82;;Receive payment request;send;2021-06-16 16:09:58.998000+02:00;request_80;request;Zoo
9595;case_82;notification;Payment confirmed;receive;2021-06-16 16:10:14.447000+02:00;account_81;account;Zoo
9595;case_82;;Deliver Zooclub card;send;2021-06-16 16:10:18.785000+02:00;card_83;card;Zoo
9696;case_86;start;Receive visitor information;receive;2021-06-16 16:10:37.662000+02:00;info_86;info;Zoo
9696;case_86;;Enter customer data into the system;;2021-06-16 16:10:48.933000+02:00;;;Zoo
9696;case_86;;Forward information to making department;;2021-06-16 16:10:55.781000+02:00;;;Zoo
9696;case_86;;Mail ZooClub magazine;;2021-06-16 16:10:55.879000+02:00;;;Zoo
9696;case_86;;Send request to billing department;;2021-06-16 16:11:00.573000+02:00;;;Zoo
9696;case_86;;Send payment request;send;2021-06-16 16:11:01.318000+02:00;request_84;request;Zoo
9696;case_86;;Receive payment request;send;2021-06-16 16:11:01.318000+02:00;request_84;request;Zoo
9696;case_86;;Wait for payment;;2021-06-16 16:11:07.836000+02:00;;;Zoo
9696;case_86;notification;Payment confirmed;receive;2021-06-16 16:11:20.528000+02:00;account_85;account;Zoo
9696;case_86;;Deliver Zooclub card;send;2021-06-16 16:11:23.011000+02:00;card_87;card;Zoo
9797;case_90;start;Receive visitor information;receive;2021-06-16 16:11:33.513000+02:00;info_90;info;Zoo
9797;case_90;;Enter customer data into the system;;2021-06-16 16:11:44.820000+02:00;;;Zoo
9797;case_90;;Forward information to making department;;2021-06-16 16:11:49.559000+02:00;;;Zoo
9797;case_90;;Mail ZooClub magazine;;2021-06-16 16:11:53.752000+02:00;;;Zoo
9797;case_90;;Send request to billing department;;2021-06-16 16:11:54.786000+02:00;;;Zoo
9797;case_90;;Wait for payment;;2021-06-16 16:12:00.368000+02:00;;;Zoo
9797;case_90;;Send payment request;send;2021-06-16 16:12:01.668000+02:00;request_88;request;Zoo
9797;case_90;;Receive payment request;send;2021-06-16 16:12:01.668000+02:00;request_88;request;Zoo
9797;case_90;notification;Payment confirmed;receive;2021-06-16 16:12:21.968000+02:00;account_89;account;Zoo
9797;case_90;;Deliver Zooclub card;send;2021-06-16 16:12:24.527000+02:00;card_91;card;Zoo
9898;case_94;start;Receive visitor information;receive;2021-06-16 16:12:44.190000+02:00;info_94;info;Zoo
9898;case_94;;Enter customer data into the system;;2021-06-16 16:12:55.699000+02:00;;;Zoo
9898;case_94;;Forward information to making department;;2021-06-16 16:12:57.419000+02:00;;;Zoo
9898;case_94;;Send request to billing department;;2021-06-16 16:13:08.222000+02:00;;;Zoo
9898;case_94;;Wait for payment;;2021-06-16 16:13:17.715000+02:00;;;Zoo
9898;case_94;;Send payment request;send;2021-06-16 16:13:20.268000+02:00;request_92;request;Zoo
9898;case_94;;Receive payment request;send;2021-06-16 16:13:20.268000+02:00;request_92;request;Zoo
9898;case_94;;Mail ZooClub magazine;;2021-06-16 16:13:36.254000+02:00;;;Zoo
9898;case_94;notification;Payment confirmed;receive;2021-06-16 16:13:46.866000+02:00;account_93;account;Zoo
9898;case_94;;Deliver Zooclub card;send;2021-06-16 16:13:48.127000+02:00;card_95;card;Zoo
9999;case_98;start;Receive visitor information;receive;2021-06-16 16:14:09.866000+02:00;info_98;info;Zoo
9999;case_98;;Enter customer data into the system;;2021-06-16 16:14:17.023000+02:00;;;Zoo
9999;case_98;;Forward information to making department;;2021-06-16 16:14:21.386000+02:00;;;Zoo
9999;case_98;;Send request to billing department;;2021-06-16 16:14:26.508000+02:00;;;Zoo
9999;case_98;;Wait for payment;;2021-06-16 16:14:31.336000+02:00;;;Zoo
9999;case_98;;Send payment request;send;2021-06-16 16:14:38.025000+02:00;request_96;request;Zoo
9999;case_98;;Receive payment request;send;2021-06-16 16:14:38.025000+02:00;request_96;request;Zoo
9999;case_98;;Mail ZooClub magazine;;2021-06-16 16:14:43.839000+02:00;;;Zoo
9999;case_98;notification;Payment confirmed;receive;2021-06-16 16:14:57.140000+02:00;account_97;account;Zoo
9999;case_98;;Deliver Zooclub card;send;2021-06-16 16:15:00.837000+02:00;card_99;card;Zoo
