id_new;IdCase;concept:name;org:group;msgFlow;time:timestamp;msgType;msgInstanceId
8686;case_48;Turn Off;Thermostat;controller_off;2021-06-17 16:50:21.813000+02:00;;send;controller_off_62
8787;case_52;Power On;Thermostat;termostat_on;2021-06-17 16:50:40.100000+02:00;start;receive;termostat_on_63
8787;case_52;Turn On Controller;Thermostat;controller_on;2021-06-17 16:50:57.010000+02:00;;send;controller_on_64
8787;case_52;Power Off;Thermostat;termostat_off;2021-06-17 16:51:01.685000+02:00;notification;receive;termostat_off_65
8787;case_52;Turn Off;Thermostat;controller_off;2021-06-17 16:51:07.967000+02:00;;send;controller_off_66
8888;case_56;Power On;Thermostat;termostat_on;2021-06-17 16:51:24.114000+02:00;start;receive;termostat_on_67
8888;case_56;Turn On Controller;Thermostat;controller_on;2021-06-17 16:51:31.431000+02:00;;send;controller_on_68
8888;case_56;Power Off;Thermostat;termostat_off;2021-06-17 16:51:44.639000+02:00;notification;receive;termostat_off_69
8888;case_56;Turn Off;Thermostat;controller_off;2021-06-17 16:51:46.122000+02:00;;send;controller_off_70
8989;case_60;Power On;Thermostat;termostat_on;2021-06-17 16:51:57.554000+02:00;start;receive;termostat_on_71
8989;case_60;Turn On Controller;Thermostat;controller_on;2021-06-17 16:52:01.197000+02:00;;send;controller_on_72
8989;case_60;Receive Info;Thermostat;env_info;2021-06-17 16:52:14.836000+02:00;;receive;env_info_73
8989;case_60;Send Temperature;Thermostat;temperature;2021-06-17 16:52:19.950000+02:00;;send;temperature_74
8989;case_60;Check Environment Temperature;Thermostat;temperature;2021-06-17 16:52:19.950000+02:00;;send;temperature_74
8989;case_60;Power Off;Thermostat;termostat_off;2021-06-17 16:52:51.494000+02:00;notification;receive;termostat_off_75
8989;case_60;Receive Info;Thermostat;env_info;2021-06-17 16:53:04.247000+02:00;;receive;env_info_73
8989;case_60;Send Temperature;Thermostat;temperature;2021-06-17 16:53:06.658000+02:00;;send;temperature_74
8989;case_60;Check Environment Temperature;Thermostat;temperature;2021-06-17 16:53:06.658000+02:00;;send;temperature_74
8989;case_60;Turn Off;Thermostat;controller_off;2021-06-17 16:53:28.537000+02:00;;send;controller_off_76
9090;case_64;Power On;Thermostat;termostat_on;2021-06-17 16:53:49.500000+02:00;start;receive;termostat_on_77
9090;case_64;Turn On Controller;Thermostat;controller_on;2021-06-17 16:53:51.561000+02:00;;send;controller_on_78
9090;case_64;Power Off;Thermostat;termostat_off;2021-06-17 16:53:58.594000+02:00;notification;receive;termostat_off_79
9090;case_64;Turn Off;Thermostat;controller_off;2021-06-17 16:54:06.018000+02:00;;send;controller_off_80
9191;case_68;Power On;Thermostat;termostat_on;2021-06-17 16:54:29.514000+02:00;start;receive;termostat_on_81
9191;case_68;Power Off;Thermostat;termostat_off;2021-06-17 16:54:32.592000+02:00;notification;receive;termostat_off_82
9191;case_68;Turn Off;Thermostat;controller_off;2021-06-17 16:54:34.917000+02:00;;send;controller_off_83
9292;case_72;Power On;Thermostat;termostat_on;2021-06-17 16:54:43.996000+02:00;start;receive;termostat_on_84
9292;case_72;Turn On Controller;Thermostat;controller_on;2021-06-17 16:54:46.691000+02:00;;send;controller_on_85
9292;case_72;Receive Info;Thermostat;env_info;2021-06-17 16:55:02.299000+02:00;;receive;env_info_86
9292;case_72;Send Temperature;Thermostat;temperature;2021-06-17 16:55:08.703000+02:00;;send;temperature_87
9292;case_72;Check Environment Temperature;Thermostat;temperature;2021-06-17 16:55:08.703000+02:00;;send;temperature_87
9292;case_72;Power Off;Thermostat;termostat_off;2021-06-17 16:55:56.634000+02:00;notification;receive;termostat_off_88
9292;case_72;Receive Info;Thermostat;env_info;2021-06-17 16:56:02.586000+02:00;;receive;env_info_86
9292;case_72;Send Temperature;Thermostat;temperature;2021-06-17 16:56:15.569000+02:00;;send;temperature_87
9292;case_72;Check Environment Temperature;Thermostat;temperature;2021-06-17 16:56:15.569000+02:00;;send;temperature_87
9292;case_72;Turn Off;Thermostat;controller_off;2021-06-17 16:56:23.113000+02:00;;send;controller_off_89
9393;case_76;Power On;Thermostat;termostat_on;2021-06-17 16:56:32.240000+02:00;start;receive;termostat_on_90
9393;case_76;Turn On Controller;Thermostat;controller_on;2021-06-17 16:56:43.500000+02:00;;send;controller_on_91
9393;case_76;Receive Info;Thermostat;env_info;2021-06-17 16:57:02.961000+02:00;;receive;env_info_92
9393;case_76;Send Temperature;Thermostat;temperature;2021-06-17 16:57:06.422000+02:00;;send;temperature_93
9393;case_76;Check Environment Temperature;Thermostat;temperature;2021-06-17 16:57:06.422000+02:00;;send;temperature_93
9393;case_76;Receive Info;Thermostat;env_info;2021-06-17 16:57:29.918000+02:00;;receive;env_info_92
9393;case_76;Send Temperature;Thermostat;temperature;2021-06-17 16:57:34.818000+02:00;;send;temperature_93
9393;case_76;Check Environment Temperature;Thermostat;temperature;2021-06-17 16:57:34.818000+02:00;;send;temperature_93
9393;case_76;Receive Info;Thermostat;env_info;2021-06-17 16:57:56.051000+02:00;;receive;env_info_92
9393;case_76;Send Temperature;Thermostat;temperature;2021-06-17 16:58:04.797000+02:00;;send;temperature_93
9393;case_76;Check Environment Temperature;Thermostat;temperature;2021-06-17 16:58:04.797000+02:00;;send;temperature_93
9393;case_76;Receive Info;Thermostat;env_info;2021-06-17 16:58:32.897000+02:00;;receive;env_info_92
9393;case_76;Send Temperature;Thermostat;temperature;2021-06-17 16:58:34.933000+02:00;;send;temperature_93
9393;case_76;Check Environment Temperature;Thermostat;temperature;2021-06-17 16:58:34.933000+02:00;;send;temperature_93
9393;case_76;Power Off;Thermostat;termostat_off;2021-06-17 16:59:32.358000+02:00;notification;receive;termostat_off_94
9393;case_76;Turn Off;Thermostat;controller_off;2021-06-17 16:59:38.115000+02:00;;send;controller_off_95
9494;case_8;Power On;Thermostat;termostat_on;2021-06-17 16:36:31.192000+02:00;start;receive;termostat_on_10
9494;case_8;Power Off;Thermostat;termostat_off;2021-06-17 16:36:34.827000+02:00;notification;receive;termostat_off_11
9494;case_8;Turn On Controller;Thermostat;controller_on;2021-06-17 16:36:38.387000+02:00;;send;controller_on_12
9494;case_8;Turn Off;Thermostat;controller_off;2021-06-17 16:36:43.070000+02:00;;send;controller_off_13
9595;case_80;Power On;Thermostat;termostat_on;2021-06-17 16:59:48.343000+02:00;start;receive;termostat_on_96
9595;case_80;Turn On Controller;Thermostat;controller_on;2021-06-17 16:59:49.476000+02:00;;send;controller_on_97
9595;case_80;Receive Info;Thermostat;env_info;2021-06-17 17:00:17.099000+02:00;;receive;env_info_98
9595;case_80;Send Temperature;Thermostat;temperature;2021-06-17 17:00:17.560000+02:00;;send;temperature_99
9595;case_80;Check Environment Temperature;Thermostat;temperature;2021-06-17 17:00:17.560000+02:00;;send;temperature_99
9595;case_80;Receive Info;Thermostat;env_info;2021-06-17 17:00:43.590000+02:00;;receive;env_info_98
9595;case_80;Send Temperature;Thermostat;temperature;2021-06-17 17:00:46.680000+02:00;;send;temperature_99
9595;case_80;Check Environment Temperature;Thermostat;temperature;2021-06-17 17:00:46.680000+02:00;;send;temperature_99
9595;case_80;Power Off;Thermostat;termostat_off;2021-06-17 17:01:02.575000+02:00;notification;receive;termostat_off_100
9595;case_80;Turn Off;Thermostat;controller_off;2021-06-17 17:01:26.107000+02:00;;send;controller_off_101
9696;case_84;Power On;Thermostat;termostat_on;2021-06-17 17:01:38.926000+02:00;start;receive;termostat_on_102
9696;case_84;Turn On Controller;Thermostat;controller_on;2021-06-17 17:01:55.301000+02:00;;send;controller_on_103
9696;case_84;Power Off;Thermostat;termostat_off;2021-06-17 17:02:08.449000+02:00;notification;receive;termostat_off_104
9696;case_84;Turn Off;Thermostat;controller_off;2021-06-17 17:02:11.117000+02:00;;send;controller_off_105
9797;case_88;Power On;Thermostat;termostat_on;2021-06-17 17:02:27.956000+02:00;start;receive;termostat_on_106
9797;case_88;Turn On Controller;Thermostat;controller_on;2021-06-17 17:02:35.582000+02:00;;send;controller_on_107
9797;case_88;Receive Info;Thermostat;env_info;2021-06-17 17:03:06.182000+02:00;;receive;env_info_108
9797;case_88;Send Temperature;Thermostat;temperature;2021-06-17 17:03:17.055000+02:00;;send;temperature_109
9797;case_88;Check Environment Temperature;Thermostat;temperature;2021-06-17 17:03:17.055000+02:00;;send;temperature_109
9797;case_88;Receive Info;Thermostat;env_info;2021-06-17 17:04:05.221000+02:00;;receive;env_info_108
9797;case_88;Send Temperature;Thermostat;temperature;2021-06-17 17:04:21.837000+02:00;;send;temperature_109
9797;case_88;Check Environment Temperature;Thermostat;temperature;2021-06-17 17:04:21.837000+02:00;;send;temperature_109
9797;case_88;Power Off;Thermostat;termostat_off;2021-06-17 17:04:31.068000+02:00;notification;receive;termostat_off_110
9797;case_88;Receive Info;Thermostat;env_info;2021-06-17 17:04:42.292000+02:00;;receive;env_info_108
9797;case_88;Send Temperature;Thermostat;temperature;2021-06-17 17:04:54.353000+02:00;;send;temperature_109
9797;case_88;Check Environment Temperature;Thermostat;temperature;2021-06-17 17:04:54.353000+02:00;;send;temperature_109
9797;case_88;Turn Off;Thermostat;controller_off;2021-06-17 17:05:08.880000+02:00;;send;controller_off_111
9797;case_88;Receive Info;Thermostat;env_info;2021-06-17 17:05:22.392000+02:00;;receive;env_info_108
9797;case_88;Send Temperature;Thermostat;temperature;2021-06-17 17:05:27.152000+02:00;;send;temperature_109
9797;case_88;Check Environment Temperature;Thermostat;temperature;2021-06-17 17:05:27.152000+02:00;;send;temperature_109
9898;case_92;Power On;Thermostat;termostat_on;2021-06-17 17:05:50.695000+02:00;start;receive;termostat_on_112
9898;case_92;Turn On Controller;Thermostat;controller_on;2021-06-17 17:05:51.611000+02:00;;send;controller_on_113
9898;case_92;Receive Info;Thermostat;env_info;2021-06-17 17:06:09.145000+02:00;;receive;env_info_114
9898;case_92;Send Temperature;Thermostat;temperature;2021-06-17 17:06:12.980000+02:00;;send;temperature_115
9898;case_92;Check Environment Temperature;Thermostat;temperature;2021-06-17 17:06:12.980000+02:00;;send;temperature_115
9898;case_92;Power Off;Thermostat;termostat_off;2021-06-17 17:06:26.859000+02:00;notification;receive;termostat_off_116
9898;case_92;Turn Off;Thermostat;controller_off;2021-06-17 17:06:28.186000+02:00;;send;controller_off_117
9999;case_96;Power On;Thermostat;termostat_on;2021-06-17 17:06:45.191000+02:00;start;receive;termostat_on_118
9999;case_96;Turn On Controller;Thermostat;controller_on;2021-06-17 17:06:54.549000+02:00;;send;controller_on_119
9999;case_96;Power Off;Thermostat;termostat_off;2021-06-17 17:07:15.415000+02:00;notification;receive;termostat_off_120
9999;case_96;Turn Off;Thermostat;controller_off;2021-06-17 17:07:19.317000+02:00;;send;controller_off_121
